course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,1,Orientierung im ABU,single_choice,easy,1,Welche Aussage passt am besten zu «Lernbereiche»?,Sprache und Gesellschaft verbinden; Alltagssituationen bearbeiten,"Nur Grammatik üben; Gesellschaft ausblenden, anhand klarer Kriterien","Nur Tests lösen; Transfer vermeiden, mit Blick auf die Folgen","Einzelwissen sammeln; Zusammenhänge trennen, bei Bedarf im Team",A,"ABU verbindet Sprache, Kommunikation und Gesellschaft in lebensnahen Situationen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,2,Was ist bei «Stress» fachlich am wichtigsten?,Druck erhöhen; Erholung auslassen,Ursachen klären; Strategien anwenden,Probleme verdrängen; Planung stoppen,Schlaf kürzen; Unterstützung meiden,B,"Stressbewältigung braucht Analyse, Planung und passende Entlastung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,3,Welche Vorgehensweise ist im Thema «Identität» richtig?,Andere kopieren; Fragen vermeiden,Klischees übernehmen; Vielfalt ausblenden,Eigene Werte prüfen; Rollen reflektieren,Meinung verstecken; Entwicklung stoppen,C,"Identität entwickelt sich durch Werte, Erfahrungen und soziale Rollen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Beziehungen»?,Druck ausüben; Zustimmung übergehen,Konflikte verdrängen; Respekt verlieren,Kontrolle suchen; Vertrauen brechen,Grenzen respektieren; Kommunikation pflegen,D,"Gesunde Beziehungen beruhen auf Respekt, Grenzen und Kommunikation.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,5,Welche Entscheidung ist bei «Suchtprävention» sinnvoll?,Risiken erkennen; Hilfe früh suchen,Dosis erhöhen; Kontrolle überschätzen,Umfeld täuschen; Folgen ausblenden,Konsum verharmlosen; Warnzeichen meiden,A,"Suchtprävention beginnt mit Wissen, Selbstkontrolle und Unterstützung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,easy,6,Welche Aussage passt am besten zu «Sozialisation»?,"Normen blind übernehmen; Reflexion meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Einflüsse erkennen; Handeln einordnen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Konflikte personalisieren; Gesellschaft ausblenden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Umfeld ignorieren; Rollen leugnen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Sozialisation beschreibt, wie Menschen Werte, Rollen und Normen lernen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,7,Was ist bei «Gesundheit» fachlich am wichtigsten?,Risiken verharmlosen; Pause streichen,Symptome verstecken; Ausgleich meiden,Belastung erkennen; Ressourcen stärken,Signale ignorieren; Hilfe vermeiden,C,"Gesundheit umfasst körperliche, psychische und soziale Aspekte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,8,Welche Vorgehensweise ist im Thema «Stress» richtig?,Probleme verdrängen; Planung stoppen,Schlaf kürzen; Unterstützung meiden,Druck erhöhen; Erholung auslassen,Ursachen klären; Strategien anwenden,D,"Stressbewältigung braucht Analyse, Planung und passende Entlastung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Identität»?,Eigene Werte prüfen; Rollen reflektieren,Meinung verstecken; Entwicklung stoppen,Andere kopieren; Fragen vermeiden,Klischees übernehmen; Vielfalt ausblenden,A,"Identität entwickelt sich durch Werte, Erfahrungen und soziale Rollen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,10,Welche Entscheidung ist bei «Beziehungen» sinnvoll?,Kontrolle suchen; Vertrauen brechen,Grenzen respektieren; Kommunikation pflegen,Druck ausüben; Zustimmung übergehen,Konflikte verdrängen; Respekt verlieren,B,"Gesunde Beziehungen beruhen auf Respekt, Grenzen und Kommunikation.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,easy,11,Welche Aussage passt am besten zu «Suchtprävention»?,Umfeld täuschen; Folgen ausblenden,Konsum verharmlosen; Warnzeichen meiden,Risiken erkennen; Hilfe früh suchen,Dosis erhöhen; Kontrolle überschätzen,C,"Suchtprävention beginnt mit Wissen, Selbstkontrolle und Unterstützung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,12,Was ist bei «Sozialisation» fachlich am wichtigsten?,"Konflikte personalisieren; Gesellschaft ausblenden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Umfeld ignorieren; Rollen leugnen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Normen blind übernehmen; Reflexion meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Einflüsse erkennen; Handeln einordnen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Sozialisation beschreibt, wie Menschen Werte, Rollen und Normen lernen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,13,Welche Vorgehensweise ist im Thema «Gesundheit» richtig?,Belastung erkennen; Ressourcen stärken,Signale ignorieren; Hilfe vermeiden,Risiken verharmlosen; Pause streichen,Symptome verstecken; Ausgleich meiden,A,"Gesundheit umfasst körperliche, psychische und soziale Aspekte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Stress»?,Druck erhöhen; Erholung auslassen,Ursachen klären; Strategien anwenden,Probleme verdrängen; Planung stoppen,Schlaf kürzen; Unterstützung meiden,B,"Stressbewältigung braucht Analyse, Planung und passende Entlastung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,15,Welche Entscheidung ist bei «Identität» sinnvoll?,Andere kopieren; Fragen vermeiden,Klischees übernehmen; Vielfalt ausblenden,Eigene Werte prüfen; Rollen reflektieren,Meinung verstecken; Entwicklung stoppen,C,"Identität entwickelt sich durch Werte, Erfahrungen und soziale Rollen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,easy,16,Welche Aussage passt am besten zu «Beziehungen»?,Druck ausüben; Zustimmung übergehen,Konflikte verdrängen; Respekt verlieren,Kontrolle suchen; Vertrauen brechen,Grenzen respektieren; Kommunikation pflegen,D,"Gesunde Beziehungen beruhen auf Respekt, Grenzen und Kommunikation.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,17,Was ist bei «Suchtprävention» fachlich am wichtigsten?,Risiken erkennen; Hilfe früh suchen,Dosis erhöhen; Kontrolle überschätzen,Umfeld täuschen; Folgen ausblenden,Konsum verharmlosen; Warnzeichen meiden,A,"Suchtprävention beginnt mit Wissen, Selbstkontrolle und Unterstützung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,18,Welche Vorgehensweise ist im Thema «Sozialisation» richtig?,"Normen blind übernehmen; Reflexion meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Einflüsse erkennen; Handeln einordnen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Konflikte personalisieren; Gesellschaft ausblenden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Umfeld ignorieren; Rollen leugnen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Sozialisation beschreibt, wie Menschen Werte, Rollen und Normen lernen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Gesundheit»?,Risiken verharmlosen; Pause streichen,Symptome verstecken; Ausgleich meiden,Belastung erkennen; Ressourcen stärken,Signale ignorieren; Hilfe vermeiden,C,"Gesundheit umfasst körperliche, psychische und soziale Aspekte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,20,Welche Entscheidung ist bei «Stress» sinnvoll?,Probleme verdrängen; Planung stoppen,Schlaf kürzen; Unterstützung meiden,Druck erhöhen; Erholung auslassen,Ursachen klären; Strategien anwenden,D,"Stressbewältigung braucht Analyse, Planung und passende Entlastung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,easy,21,Welche Aussage passt am besten zu «Identität»?,Eigene Werte prüfen; Rollen reflektieren,Meinung verstecken; Entwicklung stoppen,Andere kopieren; Fragen vermeiden,Klischees übernehmen; Vielfalt ausblenden,A,"Identität entwickelt sich durch Werte, Erfahrungen und soziale Rollen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,22,Was ist bei «Beziehungen» fachlich am wichtigsten?,Kontrolle suchen; Vertrauen brechen,Grenzen respektieren; Kommunikation pflegen,Druck ausüben; Zustimmung übergehen,Konflikte verdrängen; Respekt verlieren,B,"Gesunde Beziehungen beruhen auf Respekt, Grenzen und Kommunikation.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,23,Welche Vorgehensweise ist im Thema «Suchtprävention» richtig?,Umfeld täuschen; Folgen ausblenden,Konsum verharmlosen; Warnzeichen meiden,Risiken erkennen; Hilfe früh suchen,Dosis erhöhen; Kontrolle überschätzen,C,"Suchtprävention beginnt mit Wissen, Selbstkontrolle und Unterstützung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,hard,24,Welche Handlung zeigt ein gutes Verständnis von «Sozialisation»?,"Konflikte personalisieren; Gesellschaft ausblenden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Umfeld ignorieren; Rollen leugnen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Normen blind übernehmen; Reflexion meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Einflüsse erkennen; Handeln einordnen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,"Sozialisation beschreibt, wie Menschen Werte, Rollen und Normen lernen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,25,Welche Entscheidung ist bei «Gesundheit» sinnvoll?,Belastung erkennen; Ressourcen stärken,Signale ignorieren; Hilfe vermeiden,Risiken verharmlosen; Pause streichen,Symptome verstecken; Ausgleich meiden,A,"Gesundheit umfasst körperliche, psychische und soziale Aspekte.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,easy,26,Welche Aussage passt am besten zu «Stress»?,Druck erhöhen; Erholung auslassen,Ursachen klären; Strategien anwenden,Probleme verdrängen; Planung stoppen,Schlaf kürzen; Unterstützung meiden,B,"Stressbewältigung braucht Analyse, Planung und passende Entlastung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,27,Was ist bei «Identität» fachlich am wichtigsten?,Andere kopieren; Fragen vermeiden,Klischees übernehmen; Vielfalt ausblenden,Eigene Werte prüfen; Rollen reflektieren,Meinung verstecken; Entwicklung stoppen,C,"Identität entwickelt sich durch Werte, Erfahrungen und soziale Rollen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,28,Welche Vorgehensweise ist im Thema «Beziehungen» richtig?,Druck ausüben; Zustimmung übergehen,Konflikte verdrängen; Respekt verlieren,Kontrolle suchen; Vertrauen brechen,Grenzen respektieren; Kommunikation pflegen,D,"Gesunde Beziehungen beruhen auf Respekt, Grenzen und Kommunikation.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Suchtprävention»?,Risiken erkennen; Hilfe früh suchen,Dosis erhöhen; Kontrolle überschätzen,Umfeld täuschen; Folgen ausblenden,Konsum verharmlosen; Warnzeichen meiden,A,"Suchtprävention beginnt mit Wissen, Selbstkontrolle und Unterstützung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,8,"Identität, Gesundheit & Sozialisation",single_choice,medium,30,Welche Entscheidung ist bei «Sozialisation» sinnvoll?,"Normen blind übernehmen; Reflexion meiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Einflüsse erkennen; Handeln einordnen, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Konflikte personalisieren; Gesellschaft ausblenden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Umfeld ignorieren; Rollen leugnen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,"Sozialisation beschreibt, wie Menschen Werte, Rollen und Normen lernen.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,easy,1,Welche Aussage passt am besten zu «Ethik»?,Werte abwägen; Entscheid begründen,Nur Nutzen zählen; Betroffene ignorieren,Vorurteil folgen; Begründung sparen,Regeln umgehen; Folgen ausblenden,A,"Ethisches Handeln prüft Werte, Folgen und Verantwortung.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,2,Was ist bei «Diversität» fachlich am wichtigsten?,"Klischees nutzen; Gruppen abwerten, anhand klarer Kriterien",Unterschiede respektieren; Gleichwertigkeit sichern,"Ausgrenzung dulden; Perspektiven meiden, bei Bedarf im Team","Herkunft bewerten; Rechte relativieren, im konkreten Fall",B,Diversität verlangt Respekt und gleiche Würde aller Menschen.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,3,Welche Vorgehensweise ist im Thema «Kultur» richtig?,"Eigenes absolut setzen; Anderes abwerten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Symbole missdeuten; Kontext meiden, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Prägungen erkennen; Perspektiven vergleichen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Traditionen belächeln; Dialog vermeiden, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,"Kultur prägt Verhalten, ist aber vielfältig und veränderbar.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Diskriminierung»?,Wegschauen üben; Betroffene beschuldigen,Sprache verharmlosen; Macht ignorieren,Ausschluss rechtfertigen; Meldung meiden,Benachteiligung erkennen; Zivilcourage zeigen,D,Diskriminierung verletzt Gleichbehandlung und braucht klare Reaktion.,SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
abu,Allgemeinbildung (ABU),abu_rlp_2025,Allgemeinbildung (ABU) – RLP 2025,9,"Ethik, Kultur & Diversität",single_choice,medium,5,Welche Entscheidung ist bei «Konflikte» sinnvoll?,Interessen klären; Lösungen suchen,Position verhärten; Zuhören meiden,Druck erhöhen; Kompromiss blockieren,Schuld verteilen; Gespräch abbrechen,A,"Konflikte werden besser lösbar, wenn Interessen und Bedürfnisse geklärt sind.",SBFI Rahmenlehrplan Allgemeinbildung 2025,https://www.sbfi.admin.ch/dam/de/sd-web/6J7xFxDA7Kj4/nRLP_ABU_DE-def.pdf
