course_key,course_name,module_key,module_title,lesson_position,lesson_title,question_type,difficulty,position,question,option_a,option_b,option_c,option_d,correct_option,explanation,source,source_url
strassenbau,Strassenbauer/in EFZ,stb_hk1,Strassenbauarbeiten vorbereiten und ausführen,10,Arbeitssicherheit und Notfall,single_choice,easy,1,Welche Aussage passt am besten zu «PSA»?,PSA vollständig tragen; Zustand prüfen,Helm später holen; Risiko akzeptieren,Warnkleidung weglassen; Sichtbarkeit senken,Schuhe frei wählen; Schutzwirkung mindern,A,"PSA schützt nur, wenn sie vollständig, passend und intakt getragen wird.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,28,Welche Vorgehensweise ist im Thema «Kontrolle» richtig?,Schnell wegfahren; Fehler übersehen,Checkliste meiden; Nacharbeit riskieren,Zustand raten; Abnahme erschweren,Vollständigkeit prüfen; Mängel melden,D,"Vor Abgabe wird geprüft, ob Zustand und Vorgaben erfüllt sind.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,hard,29,Welche Handlung zeigt ein gutes Verständnis von «Abfall»?,Richtig entsorgen; Nachweis sichern,Mulden mischen; Verwertung verhindern,Sonderabfall verstecken; Risiko erhöhen,Abfall vergraben; Umwelt schädigen,A,Abfälle müssen getrennt und vorschriftsgemäss entsorgt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk2,Baustelle einrichten und Bauwerke erstellen,100,Baustelle abräumen,single_choice,medium,30,Welche Entscheidung ist bei «Dokumentation» sinnvoll?,Fotos löschen; Zustand verschweigen,Rückgabe festhalten; Offenes notieren,Mängel ignorieren; Streit riskieren,Nichts dokumentieren; Nachweis verlieren,B,Die Rückgabe sollte nachvollziehbar dokumentiert werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,easy,1,Welche Aussage passt am besten zu «Humusabtrag»?,"Humus getrennt lagern; Vermischung vermeiden, im konkreten Fall","Humus einbauen; Tragfähigkeit senken, anhand klarer Kriterien","Material mischen; Verwertung stören, mit Blick auf die Folgen","Schicht raten; Boden verlieren, bei Bedarf im Team, im konkreten Fall",A,Humus wird getrennt abgetragen und nicht als tragende Schicht verwendet.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,2,Was ist bei «Aushub» fachlich am wichtigsten?,"Böschung steiler machen; Einsturz riskieren, anhand klarer Kriterien, mit Blick auf die Folgen","Profil einhalten; Sicherheit beachten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Tiefe schätzen; Plan verfehlen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Rand belasten; Graben schwächen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",B,Aushubarbeiten müssen sicher und profilgerecht ausgeführt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,3,Welche Vorgehensweise ist im Thema «Planum» richtig?,"Unebenheit belassen; Schichtdicke stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser stehen lassen; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Höhe prüfen; Ebenheit herstellen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Weiche Stellen decken; Tragfähigkeit verschleiern, anhand klarer Kriterien, mit Blick auf die Folgen",C,Das Planum ist die genaue Grundlage für den Strassenoberbau.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,hard,4,Welche Handlung zeigt ein gutes Verständnis von «Bodenverdichtung»?,Zu nass verdichten; Wirkung verlieren,Übergänge ignorieren; Schwachstellen lassen,Gerät falsch wählen; Boden schädigen,Tragfähigkeit erhöhen; Setzungen mindern,D,"Verdichtung verbessert Tragfähigkeit, wenn Boden und Gerät passen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,5,Welche Entscheidung ist bei «Wasser» sinnvoll?,"Entwässerung sichern; Aufweichung verhindern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser einbauen; Frost riskieren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Ablauf blockieren; Schaden fördern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Pfützen belassen; Planum schwächen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Wasser auf dem Planum gefährdet Tragfähigkeit und Dauerhaftigkeit.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,easy,6,Welche Aussage passt am besten zu «Kontrollprüfung»?,"Messung verschieben; Folgeschicht stören, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sollhöhe vergleichen; Abweichung korrigieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Protokoll meiden; Nachweis verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Nur Auge nutzen; Fehler übersehen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Planum und Aushub werden mit Messmitteln und Sichtkontrolle geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,7,Was ist bei «Humusabtrag» fachlich am wichtigsten?,"Material mischen; Verwertung stören, mit Blick auf die Folgen","Schicht raten; Boden verlieren, bei Bedarf im Team, im konkreten Fall","Humus getrennt lagern; Vermischung vermeiden, im konkreten Fall","Humus einbauen; Tragfähigkeit senken, anhand klarer Kriterien",C,Humus wird getrennt abgetragen und nicht als tragende Schicht verwendet.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,8,Welche Vorgehensweise ist im Thema «Aushub» richtig?,"Tiefe schätzen; Plan verfehlen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Rand belasten; Graben schwächen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Böschung steiler machen; Einsturz riskieren, anhand klarer Kriterien, mit Blick auf die Folgen","Profil einhalten; Sicherheit beachten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",D,Aushubarbeiten müssen sicher und profilgerecht ausgeführt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,hard,9,Welche Handlung zeigt ein gutes Verständnis von «Planum»?,"Höhe prüfen; Ebenheit herstellen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Weiche Stellen decken; Tragfähigkeit verschleiern, anhand klarer Kriterien, mit Blick auf die Folgen","Unebenheit belassen; Schichtdicke stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser stehen lassen; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",A,Das Planum ist die genaue Grundlage für den Strassenoberbau.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,10,Welche Entscheidung ist bei «Bodenverdichtung» sinnvoll?,Gerät falsch wählen; Boden schädigen,Tragfähigkeit erhöhen; Setzungen mindern,Zu nass verdichten; Wirkung verlieren,Übergänge ignorieren; Schwachstellen lassen,B,"Verdichtung verbessert Tragfähigkeit, wenn Boden und Gerät passen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,easy,11,Welche Aussage passt am besten zu «Wasser»?,"Ablauf blockieren; Schaden fördern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Pfützen belassen; Planum schwächen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Entwässerung sichern; Aufweichung verhindern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser einbauen; Frost riskieren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Wasser auf dem Planum gefährdet Tragfähigkeit und Dauerhaftigkeit.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,12,Was ist bei «Kontrollprüfung» fachlich am wichtigsten?,"Protokoll meiden; Nachweis verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Nur Auge nutzen; Fehler übersehen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Messung verschieben; Folgeschicht stören, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sollhöhe vergleichen; Abweichung korrigieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",D,Planum und Aushub werden mit Messmitteln und Sichtkontrolle geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,13,Welche Vorgehensweise ist im Thema «Humusabtrag» richtig?,"Humus getrennt lagern; Vermischung vermeiden, im konkreten Fall","Humus einbauen; Tragfähigkeit senken, anhand klarer Kriterien","Material mischen; Verwertung stören, mit Blick auf die Folgen","Schicht raten; Boden verlieren, bei Bedarf im Team, im konkreten Fall",A,Humus wird getrennt abgetragen und nicht als tragende Schicht verwendet.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,hard,14,Welche Handlung zeigt ein gutes Verständnis von «Aushub»?,"Böschung steiler machen; Einsturz riskieren, anhand klarer Kriterien, mit Blick auf die Folgen","Profil einhalten; Sicherheit beachten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Tiefe schätzen; Plan verfehlen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Rand belasten; Graben schwächen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen",B,Aushubarbeiten müssen sicher und profilgerecht ausgeführt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,15,Welche Entscheidung ist bei «Planum» sinnvoll?,"Unebenheit belassen; Schichtdicke stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser stehen lassen; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Höhe prüfen; Ebenheit herstellen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Weiche Stellen decken; Tragfähigkeit verschleiern, anhand klarer Kriterien, mit Blick auf die Folgen",C,Das Planum ist die genaue Grundlage für den Strassenoberbau.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,easy,16,Welche Aussage passt am besten zu «Bodenverdichtung»?,Zu nass verdichten; Wirkung verlieren,Übergänge ignorieren; Schwachstellen lassen,Gerät falsch wählen; Boden schädigen,Tragfähigkeit erhöhen; Setzungen mindern,D,"Verdichtung verbessert Tragfähigkeit, wenn Boden und Gerät passen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,17,Was ist bei «Wasser» fachlich am wichtigsten?,"Entwässerung sichern; Aufweichung verhindern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser einbauen; Frost riskieren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Ablauf blockieren; Schaden fördern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Pfützen belassen; Planum schwächen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team",A,Wasser auf dem Planum gefährdet Tragfähigkeit und Dauerhaftigkeit.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,18,Welche Vorgehensweise ist im Thema «Kontrollprüfung» richtig?,"Messung verschieben; Folgeschicht stören, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Sollhöhe vergleichen; Abweichung korrigieren, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Protokoll meiden; Nachweis verlieren, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Nur Auge nutzen; Fehler übersehen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",B,Planum und Aushub werden mit Messmitteln und Sichtkontrolle geprüft.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,hard,19,Welche Handlung zeigt ein gutes Verständnis von «Humusabtrag»?,"Material mischen; Verwertung stören, mit Blick auf die Folgen","Schicht raten; Boden verlieren, bei Bedarf im Team, im konkreten Fall","Humus getrennt lagern; Vermischung vermeiden, im konkreten Fall","Humus einbauen; Tragfähigkeit senken, anhand klarer Kriterien",C,Humus wird getrennt abgetragen und nicht als tragende Schicht verwendet.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,20,Welche Entscheidung ist bei «Aushub» sinnvoll?,"Tiefe schätzen; Plan verfehlen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien","Rand belasten; Graben schwächen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Böschung steiler machen; Einsturz riskieren, anhand klarer Kriterien, mit Blick auf die Folgen","Profil einhalten; Sicherheit beachten, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall",D,Aushubarbeiten müssen sicher und profilgerecht ausgeführt werden.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,easy,21,Welche Aussage passt am besten zu «Planum»?,"Höhe prüfen; Ebenheit herstellen, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Weiche Stellen decken; Tragfähigkeit verschleiern, anhand klarer Kriterien, mit Blick auf die Folgen","Unebenheit belassen; Schichtdicke stören, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser stehen lassen; Frostschaden fördern, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",A,Das Planum ist die genaue Grundlage für den Strassenoberbau.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,22,Was ist bei «Bodenverdichtung» fachlich am wichtigsten?,Gerät falsch wählen; Boden schädigen,Tragfähigkeit erhöhen; Setzungen mindern,Zu nass verdichten; Wirkung verlieren,Übergänge ignorieren; Schwachstellen lassen,B,"Verdichtung verbessert Tragfähigkeit, wenn Boden und Gerät passen.","Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
strassenbau,Strassenbauer/in EFZ,stb_hk7,Verkehrswege erstellen und sanieren,110,Erdbau und Planum,single_choice,medium,23,Welche Vorgehensweise ist im Thema «Wasser» richtig?,"Ablauf blockieren; Schaden fördern, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen","Pfützen belassen; Planum schwächen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team","Entwässerung sichern; Aufweichung verhindern, im konkreten Fall, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall","Wasser einbauen; Frost riskieren, anhand klarer Kriterien, mit Blick auf die Folgen, bei Bedarf im Team, im konkreten Fall, anhand klarer Kriterien",C,Wasser auf dem Planum gefährdet Tragfähigkeit und Dauerhaftigkeit.,"Bildungsplan Verkehrswegbau EFZ, Infra Suisse/SBFI",https://infra-suisse.ch/wp-content/uploads/2016/09/bildungsplan-2014_verkehrswegbau_efz_infra.pdf
